timeframe,cluster2017,NumOccupiedHsgUnits,NumOccupiedHsgUnits_m,cluster2017_nf,start_date,end_date,PctSameHouse5YearsAgo,PctVacantHsgUnitsForRent,PctOwnerOccupiedHsgUnits,PctVacantHUForRent_m,PctOwnerOccupiedHU_m,mprice_sf,sales_sf,MedianMrtgInc1_4m_adj,NumMrtgOrigHomePurchPerUnit,PctSubprimeConvOrigHomePur,forecl_ssl_1Kpcl_sf_condo,forecl_ssl_sf_condo,trustee_ssl_1Kpcl_sf_condo,trustee_ssl_sf_condo,PctAnnChgRMPriceSf_1yr,PctAnnChgRMPriceSf_5yr,PctAnnChgRMPriceSf_10yr,indc
2004,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-04,31-Dec-04,X,X,X,X,X,245000,114,94876,65,0.2,12,37,0.3,1,.,.,.,1
2005,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-05,31-Dec-05,X,X,X,X,X,315000,126,94876,65,0.2,9.3,30,0.3,1,.,.,.,1
2006,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-06,31-Dec-06,X,X,X,X,X,345000,95,94876,65,0.2,7.6,25,0.6,2,.,.,.,1
2007,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-07,31-Dec-07,X,X,X,X,X,335000,78,94876,65,0.2,18,59,2.1,7,.,.,.,1
2008,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-08,31-Dec-08,X,X,X,X,X,300000,38,94876,65,0.2,25,84,8.4,28,.,.,.,1
2009,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-09,31-Dec-09,X,X,X,X,X,290000,47,94876,65,0.2,30,100,8.7,29,.,.,.,1
2010,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-10,31-Dec-10,X,X,X,X,X,274900,33,94876,65,0.2,31,102,7.5,25,.,.,.,1
2011,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-11,31-Dec-11,X,X,X,X,X,270275,50,94876,65,0.2,0.9,3,2.1,7,.,.,.,1
2012,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-12,31-Dec-12,X,X,X,X,X,267500,68,94876,65,0.2,0,0,0.3,1,.,.,.,1
2013,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-13,31-Dec-13,X,X,X,X,X,365000,116,94876,65,0.2,0.3,1,0,0,.,.,.,1
2014,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-14,31-Dec-14,X,X,X,X,X,419900,111,94876,65,0.2,0.3,1,0,0,.,.,.,1
2015,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-15,31-Dec-15,X,X,X,X,X,434750,136,94876,65,0.2,0.3,1,0,0,.,.,.,1
2016,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",X,.,Cluster 19,1-Jan-16,31-Dec-16,X,X,X,X,X,445000,111,94876,65,0.2,0.3,1,0,0,.,.,.,1
1995,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-95,31-Dec-95,X,X,X,X,X,120000,99,54791,24,0,7.2,25,2,7,.,.,.,1
1996,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-96,31-Dec-96,X,X,X,X,X,126000,102,54510,27,0.2,6.1,21,2.6,9,.,.,.,1
1997,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-97,31-Dec-97,X,X,X,X,X,120500,94,60032,26,0.1,7.8,27,1.2,4,.,.,.,1
1998,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-98,31-Dec-98,X,X,X,X,X,125000,108,65042,31,0,13,46,2.9,10,.,.,.,1
1999,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-99,31-Dec-99,X,X,X,X,X,130000,85,65125,25,0,16,54,4.9,17,.,.,.,1
2000,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-00,31-Dec-00,X,X,X,X,X,143000,103,70557,27,0,16,56,2.9,10,.,.,.,1
2001,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-01,31-Dec-01,X,X,X,X,X,157000,73,77641,39,0.1,14,50,5.2,18,.,.,.,1
2002,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-02,31-Dec-02,X,X,X,X,X,176500,76,83880,45,0.1,11,39,2.9,10,.,.,.,1
2003,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-03,31-Dec-03,X,X,X,X,X,209000,98,96389,49,0.2,12,42,0.3,1,.,.,.,1
2004,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-04,31-Dec-04,X,X,X,X,X,271250,106,101978,50,0.1,12,42,0.6,2,.,.,.,1
2005,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-05,31-Dec-05,X,X,X,X,X,348000,101,101978,50,0.1,7.8,27,0.9,3,.,.,.,1
2006,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-06,31-Dec-06,X,X,X,X,X,389900,77,101978,50,0.1,10,35,0.3,1,.,.,.,1
2007,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-07,31-Dec-07,X,X,X,X,X,384000,83,101978,50,0.1,12,41,2.3,8,.,.,.,1
2008,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-08,31-Dec-08,X,X,X,X,X,360000,60,101978,50,0.1,18,65,7.6,27,.,.,.,1
2009,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-09,31-Dec-09,X,X,X,X,X,340552,59,101978,50,0.1,22,77,4.5,16,.,.,.,1
2010,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-10,31-Dec-10,X,X,X,X,X,353378,78,101978,50,0.1,25,88,5.6,20,.,.,.,1
2011,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-11,31-Dec-11,X,X,X,X,X,305000,57,101978,50,0.1,0,0,1.4,5,.,.,.,1
2012,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-12,31-Dec-12,X,X,X,X,X,349800,71,101978,50,0.1,0,0,1.1,4,.,.,.,1
2013,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-13,31-Dec-13,X,X,X,X,X,354750,102,101978,50,0.1,0.8,3,0,0,.,.,.,1
2014,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-14,31-Dec-14,X,X,X,X,X,399250,86,101978,50,0.1,0.8,3,0,0,.,.,.,1
2015,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-15,31-Dec-15,X,X,X,X,X,444250,102,101978,50,0.1,0.8,3,0,0,.,.,.,1
2016,"North Michigan Park, Michigan Park, University Heights",X,.,Cluster 20,1-Jan-16,31-Dec-16,X,X,X,X,X,495500,126,101978,50,0.1,0.8,3,0,0,.,.,.,1
1995,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-95,31-Dec-95,X,X,X,X,X,85000,133,55019,28,0.2,15,64,3.9,17,.,.,.,1
1996,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-96,31-Dec-96,X,X,X,X,X,92575,146,61640,41,0.4,24,105,5.6,24,.,.,.,1
1997,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-97,31-Dec-97,X,X,X,X,X,90758,202,60698,50,0.2,29,126,13,55,.,.,.,1
1998,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-98,31-Dec-98,X,X,X,X,X,102000,313,69420,58,0.1,35,151,17,73,.,.,.,1
1999,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-99,31-Dec-99,X,X,X,X,X,105000,315,70823,62,0.1,36,155,18,77,.,.,.,1
2000,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-00,31-Dec-00,X,X,X,X,X,130000,233,80872,71,0.1,34,146,14,61,.,.,.,1
2001,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-01,31-Dec-01,X,X,X,X,X,140000,252,81401,79,0.1,29,125,14,62,.,.,.,1
2002,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-02,31-Dec-02,X,X,X,X,X,204500,264,91183,99,0.1,21,93,6.7,29,.,.,.,1
2003,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-03,31-Dec-03,X,X,X,X,X,250000,235,108623,111,0.2,21,92,0.7,3,.,.,.,1
2004,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-04,31-Dec-04,X,X,X,X,X,315000,271,113957,96,0.1,15,65,0.7,3,.,.,.,1
2005,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-05,31-Dec-05,X,X,X,X,X,392000,215,113957,96,0.1,8.2,37,1.3,6,.,.,.,1
2006,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-06,31-Dec-06,X,X,X,X,X,421225,167,113957,96,0.1,13,58,1.7,8,.,.,.,1
2007,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-07,31-Dec-07,X,X,X,X,X,410675,134,113957,96,0.1,25,119,7.6,37,.,.,.,1
2008,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-08,31-Dec-08,X,X,X,X,X,387500,70,113957,96,0.1,34,169,15,72,.,.,.,1
2009,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-09,31-Dec-09,X,X,X,X,X,377500,74,113957,96,0.1,44,217,9.7,48,.,.,.,1
2010,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-10,31-Dec-10,X,X,X,X,X,370000,81,113957,96,0.1,36,180,12,58,.,.,.,1
2011,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-11,31-Dec-11,X,X,X,X,X,425000,195,113957,96,0.1,13,67,3.1,16,.,.,.,1
2012,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-12,31-Dec-12,X,X,X,X,X,493873,214,113957,96,0.1,0.9,5,0.6,3,.,.,.,1
2013,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-13,31-Dec-13,X,X,X,X,X,605000,263,113957,96,0.1,0.4,2,0.4,2,.,.,.,1
2014,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-14,31-Dec-14,X,X,X,X,X,650000,167,113957,96,0.1,0.4,2,0.4,2,.,.,.,1
2015,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-15,31-Dec-15,X,X,X,X,X,679000,141,113957,96,0.1,0.4,2,0.4,2,.,.,.,1
2016,"Edgewood, Bloomingdale, Truxton Circle, Eckington",X,.,Cluster 21,1-Jan-16,31-Dec-16,X,X,X,X,X,733700,184,113957,96,0.1,0.4,2,0.4,2,.,.,.,1
1995,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-95,31-Dec-95,X,X,X,X,X,103900,95,61445,25,0.1,13,44,4.1,14,.,.,.,1
1996,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-96,31-Dec-96,X,X,X,X,X,107000,106,62008,32,0.1,18,60,7,24,.,.,.,1
1997,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-97,31-Dec-97,X,X,X,X,X,109900,130,59677,30,0.2,16,54,6.4,22,.,.,.,1
1998,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-98,31-Dec-98,X,X,X,X,X,121900,171,59607,34,0.1,23,80,6.1,21,.,.,.,1
1999,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-99,31-Dec-99,X,X,X,X,X,119300,125,65533,34,0.1,25,87,9.9,34,.,.,.,1
2000,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-00,31-Dec-00,X,X,X,X,X,124500,138,67159,47,0.1,24,82,9.1,31,.,.,.,1
2001,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-01,31-Dec-01,X,X,X,X,X,140000,113,80132,45,0.1,23,78,6.7,23,.,.,.,1
2002,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-02,31-Dec-02,X,X,X,X,X,175000,134,85695,59,0.1,23,78,4.9,17,.,.,.,1
2003,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-03,31-Dec-03,X,X,X,X,X,230000,160,100088,68,0.2,20,68,0.6,2,.,.,.,1
2004,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-04,31-Dec-04,X,X,X,X,X,272000,183,108647,73,0.2,16,55,0.6,2,.,.,.,1
2005,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-05,31-Dec-05,X,X,X,X,X,395000,162,108647,73,0.2,13,46,0.6,2,.,.,.,1
2006,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-06,31-Dec-06,X,X,X,X,X,402000,115,108647,73,0.2,16,55,2.9,10,.,.,.,1
2007,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-07,31-Dec-07,X,X,X,X,X,402800,98,108647,73,0.2,20,72,6.5,23,.,.,.,1
2008,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-08,31-Dec-08,X,X,X,X,X,363895,56,108647,73,0.2,32,113,11,39,.,.,.,1
2009,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-09,31-Dec-09,X,X,X,X,X,342500,58,108647,73,0.2,39,138,11,40,.,.,.,1
2010,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-10,31-Dec-10,X,X,X,X,X,368500,76,108647,73,0.2,34,119,8.2,29,.,.,.,1
2011,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-11,31-Dec-11,X,X,X,X,X,360000,67,108647,73,0.2,0,0,3.4,12,.,.,.,1
2012,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-12,31-Dec-12,X,X,X,X,X,400000,89,108647,73,0.2,0,0,0.8,3,.,.,.,1
2013,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-13,31-Dec-13,X,X,X,X,X,449995,118,108647,73,0.2,0.3,1,0,0,.,.,.,1
2014,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-14,31-Dec-14,X,X,X,X,X,517500,101,108647,73,0.2,0.3,1,0,0,.,.,.,1
2015,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-15,31-Dec-15,X,X,X,X,X,599000,113,108647,73,0.2,0.3,1,0,0,.,.,.,1
2016,"Brookland, Brentwood, Langdon",X,.,Cluster 22,1-Jan-16,31-Dec-16,X,X,X,X,X,577500,116,108647,73,0.2,0.3,1,0,0,.,.,.,1
1995,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-95,31-Dec-95,X,X,X,X,X,73464,68,47885,11,0.4,15,32,5.8,12,.,.,.,1
1996,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-96,31-Dec-96,X,X,X,X,X,76000,61,51288,17,0.5,24,50,5.8,12,.,.,.,1
1997,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-97,31-Dec-97,X,X,X,X,X,75000,66,55618,26,0.4,35,72,13,26,.,.,.,1
1998,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-98,31-Dec-98,X,X,X,X,X,72478,130,55666,28,0.2,36,75,19,40,.,.,.,1
1999,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-99,31-Dec-99,X,X,X,X,X,75414,114,54831,32,0.1,41,85,19,40,.,.,.,1
2000,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-00,31-Dec-00,X,X,X,X,X,80000,80,61737,41,0.1,36,75,21,44,.,.,.,1
2001,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-01,31-Dec-01,X,X,X,X,X,95850,102,71127,40,0.1,39,81,20,41,.,.,.,1
2002,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-02,31-Dec-02,X,X,X,X,X,108500,110,73810,55,0.1,35,72,13,27,.,.,.,1
2003,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-03,31-Dec-03,X,X,X,X,X,140500,92,85658,69,0.3,34,71,3.4,7,.,.,.,1
2004,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-04,31-Dec-04,X,X,X,X,X,185000,115,96072,49,0.3,22,45,3.4,7,.,.,.,1
2005,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-05,31-Dec-05,X,X,X,X,X,269450,150,96072,49,0.3,14,29,2.9,6,.,.,.,1
2006,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-06,31-Dec-06,X,X,X,X,X,305000,91,96072,49,0.3,16,34,2.4,5,.,.,.,1
2007,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-07,31-Dec-07,X,X,X,X,X,304500,60,96072,49,0.3,23,50,11,23,.,.,.,1
2008,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-08,31-Dec-08,X,X,X,X,X,309500,26,96072,49,0.3,42,92,13,29,.,.,.,1
2009,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-09,31-Dec-09,X,X,X,X,X,265000,21,96072,49,0.3,58,129,14,31,.,.,.,1
2010,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-10,31-Dec-10,X,X,X,X,X,228875,54,96072,49,0.3,53,120,19,44,.,.,.,1
2011,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-11,31-Dec-11,X,X,X,X,X,215000,65,96072,49,0.3,0,0,4.8,11,.,.,.,1
2012,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-12,31-Dec-12,X,X,X,X,X,262500,77,96072,49,0.3,0,0,0.4,1,.,.,.,1
2013,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-13,31-Dec-13,X,X,X,X,X,394000,96,96072,49,0.3,0,0,0.9,2,.,.,.,1
2014,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-14,31-Dec-14,X,X,X,X,X,431000,93,96072,49,0.3,0,0,0.9,2,.,.,.,1
2015,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-15,31-Dec-15,X,X,X,X,X,466250,100,96072,49,0.3,0,0,0.9,2,.,.,.,1
2016,"Ivy City, Arboretum, Trinidad, Carver Langston",X,.,Cluster 23,1-Jan-16,31-Dec-16,X,X,X,X,X,450000,119,96072,49,0.3,0,0,0.9,2,.,.,.,1
1995,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-95,31-Dec-95,X,X,X,X,X,114250,54,60632,30,0.1,8.1,18,1.3,3,.,.,.,1
1996,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-96,31-Dec-96,X,X,X,X,X,116500,48,54192,35,0.2,14,31,3.1,7,.,.,.,1
1997,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-97,31-Dec-97,X,X,X,X,X,116847,50,58184,30,0.2,21,46,3.6,8,.,.,.,1
1998,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-98,31-Dec-98,X,X,X,X,X,117000,51,66547,37,0.2,19,43,4,9,.,.,.,1
1999,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-99,31-Dec-99,X,X,X,X,X,118500,54,66838,33,0.1,22,49,7.6,17,.,.,.,1
2000,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-00,31-Dec-00,X,X,X,X,X,142000,46,67242,42,0.1,19,42,3.6,8,.,.,.,1
2001,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-01,31-Dec-01,X,X,X,X,X,149000,51,83632,45,0.1,15,34,4.5,10,.,.,.,1
2002,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-02,31-Dec-02,X,X,X,X,X,177900,57,80241,50,0.1,16,36,3.1,7,.,.,.,1
2003,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-03,31-Dec-03,X,X,X,X,X,218000,65,93574,67,0.2,15,34,1.3,3,.,.,.,1
2004,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-04,31-Dec-04,X,X,X,X,X,254500,52,100391,77,0.2,11,25,0.4,1,.,.,.,1
2005,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-05,31-Dec-05,X,X,X,X,X,365000,65,100391,77,0.2,9.9,24,1.2,3,.,.,.,1
2006,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-06,31-Dec-06,X,X,X,X,X,399000,65,100391,77,0.2,14,35,1.2,3,.,.,.,1
2007,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-07,31-Dec-07,X,X,X,X,X,465000,147,100391,77,0.2,14,35,2.5,6,.,.,.,1
2008,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-08,31-Dec-08,X,X,X,X,X,457450,68,100391,77,0.2,32,78,7.8,19,.,.,.,1
2009,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-09,31-Dec-09,X,X,X,X,X,429450,52,100391,77,0.2,34,82,11,27,.,.,.,1
2010,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-10,31-Dec-10,X,X,X,X,X,393241,44,100391,77,0.2,28,68,7.4,18,.,.,.,1
2011,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-11,31-Dec-11,X,X,X,X,X,337500,38,100391,77,0.2,0.8,2,2.4,6,.,.,.,1
2012,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-12,31-Dec-12,X,X,X,X,X,399817,92,100391,77,0.2,0,0,0,0,.,.,.,1
2013,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-13,31-Dec-13,X,X,X,X,X,445000,107,100391,77,0.2,0,0,0.4,1,.,.,.,1
2014,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-14,31-Dec-14,X,X,X,X,X,482260,135,100391,77,0.2,0,0,0.4,1,.,.,.,1
2015,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-15,31-Dec-15,X,X,X,X,X,530570,125,100391,77,0.2,0,0,0.4,1,.,.,.,1
2016,"Woodridge, Fort Lincoln, Gateway",X,.,Cluster 24,1-Jan-16,31-Dec-16,X,X,X,X,X,557250,102,100391,77,0.2,0,0,0.4,1,.,.,.,1
1995,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-95,31-Dec-95,X,X,X,X,X,96195,252,60660,36,0.1,16,105,4.9,32,.,.,.,1
1996,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-96,31-Dec-96,X,X,X,X,X,91000,300,68568,57,0.1,18,119,8,52,.,.,.,1
1997,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-97,31-Dec-97,X,X,X,X,X,99175,340,67973,68,0.1,23,148,11,70,.,.,.,1
1998,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-98,31-Dec-98,X,X,X,X,X,110000,479,81923,73,0.1,25,159,11,72,.,.,.,1
1999,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-99,31-Dec-99,X,X,X,X,X,120000,469,89041,69,0,28,184,11,72,.,.,.,1
2000,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-00,31-Dec-00,X,X,X,X,X,140000,406,100030,77,0,23,147,11,69,.,.,.,1
2001,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-01,31-Dec-01,X,X,X,X,X,173000,387,100378,85,0,24,158,9.4,61,.,.,.,1
2002,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-02,31-Dec-02,X,X,X,X,X,217250,376,107108,99,0.1,23,148,7.4,48,.,.,.,1
2003,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-03,31-Dec-03,X,X,X,X,X,275500,395,116238,102,0.1,19,126,0.6,4,.,.,.,1
2004,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-04,31-Dec-04,X,X,X,X,X,330000,434,128365,88,0.1,12,81,2.3,15,.,.,.,1
2005,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-05,31-Dec-05,X,X,X,X,X,450000,459,128365,88,0.1,10,68,1.8,12,.,.,.,1
2006,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-06,31-Dec-06,X,X,X,X,X,430000,327,128365,88,0.1,11,73,1.8,12,.,.,.,1
2007,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-07,31-Dec-07,X,X,X,X,X,470000,279,128365,88,0.1,20,135,4.6,31,.,.,.,1
2008,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-08,31-Dec-08,X,X,X,X,X,465000,189,128365,88,0.1,31,209,12,79,.,.,.,1
2009,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-09,31-Dec-09,X,X,X,X,X,455750,198,128365,88,0.1,28,209,10,73,.,.,.,1
2010,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-10,31-Dec-10,X,X,X,X,X,482500,248,128365,88,0.1,87,639,71,522,.,.,.,1
2011,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-11,31-Dec-11,X,X,X,X,X,479250,286,128365,88,0.1,0.1,1,1.5,11,.,.,.,1
2012,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-12,31-Dec-12,X,X,X,X,X,528000,305,128365,88,0.1,0.1,1,0.3,2,.,.,.,1
2013,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-13,31-Dec-13,X,X,X,X,X,600000,360,128365,88,0.1,0.3,2,0.4,3,.,.,.,1
2014,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-14,31-Dec-14,X,X,X,X,X,638500,257,128365,88,0.1,0.3,2,0.4,3,.,.,.,1
